assists,faceoffWinPctg,gameWinningGoals,gamesPlayed,goals,otGoals,penaltyMinutes,playerFirstName,playerId,playerLastName,playerName,playerPositionCode,playerTeamsPlayedFor,plusMinus,points,pointsPerGame,ppGoals,ppPoints,seasonId,shGoals,shPoints,shiftsPerGame,shootingPctg,shots,timeOnIcePerGame
7,0.4891,1,36,5,0,20,Jamie,8467882,Lundmark,Jamie Lundmark,C,"CGY, TOR",-7,12,0.3333,1,2,20092010,0,0,17.6944,0.0961,52,827.4166
4,0.4518,0,64,2,0,38,James,8473536,Sheppard,James Sheppard,C,MIN,-14,6,0.0937,0,1,20092010,0,0,17.1093,0.0312,64,719.4531
3,0.75,0,24,2,0,8,Benn,8473600,Ferriero,Benn Ferriero,R,SJS,4,5,0.2083,0,0,20092010,0,0,16.2083,0.0476,42,668.25
34,0.4967,2,78,19,0,36,Matthew,8468695,Lombardi,Matthew Lombardi,C,PHX,8,53,0.6794,4,16,20092010,0,0,21.3205,0.1091,174,1076.4102
40,0.2857,5,74,23,0,36,Kristian,8466181,Huselius,Kristian Huselius,L,CBJ,-4,63,0.8513,8,23,20092010,1,1,23.7432,0.1419,162,1103.5
11,0.4406,2,74,10,0,28,Tomas,8468518,Kopecky,Tomas Kopecky,R,CHI,0,21,0.2837,1,2,20092010,0,0,13.1216,0.1052,95,568.527
0,0.0,0,1,0,0,0,Johan,8474662,Motin,Johan Motin,D,EDM,-1,0,0.0,0,0,20092010,0,0,21.0,0.0,0,848.0
2,0.0,0,33,0,0,27,Matt,8470634,Smaby,Matt Smaby,D,TBL,-4,2,0.0606,0,0,20092010,0,0,19.7575,0.0,17,808.7272
9,0.0,0,67,1,0,69,Mark,8471241,Fistric,Mark Fistric,D,DAL,27,10,0.1492,0,0,20092010,0,1,19.2835,0.0217,46,895.7164
1,0.0,0,23,2,0,12,Brian,8471683,Lee,Brian Lee,D,OTT,-5,3,0.1304,0,0,20092010,0,0,19.2608,0.0909,22,933.1304
0,0.1428,0,57,4,0,136,George,8468095,Parros,George Parros,R,ANA,4,4,0.0701,0,0,20092010,0,0,8.5087,0.16,25,360.0701
2,0.0,0,50,1,0,35,Lukas,8469477,Krajicek,Lukas Krajicek,D,"TBL, PHI",-14,3,0.06,0,0,20092010,0,0,24.36,0.0238,42,1033.52
0,0.0,0,1,0,0,0,Darren,8468121,Haydar,Darren Haydar,R,COL,0,0,0.0,0,0,20092010,0,0,7.0,0.0,2,322.0
0,0.0,0,4,0,0,0,Evgeny,8474149,Dadonov,Evgeny Dadonov,R,FLA,-1,0,0.0,0,0,20092010,0,0,19.0,0.0,4,793.5
0,0.4736,0,7,2,0,4,Lars,8474189,Eller,Lars Eller,C,STL,2,2,0.2857,1,1,20092010,0,0,15.1428,0.25,8,649.1428
4,0.6666,0,40,2,0,22,Tyler,8468846,Sloan,Tyler Sloan,D,WSH,-1,6,0.15,0,0,20092010,0,0,17.875,0.0588,34,854.575
10,0.4377,0,82,0,0,72,Craig,8465166,Adams,Craig Adams,R,PIT,-5,10,0.1219,0,0,20092010,0,0,14.4146,0.0,84,665.8658
0,0.6666,0,8,1,0,0,Patrick,8471764,Davis,Patrick Davis,R,NJD,-2,1,0.125,0,0,20092010,0,0,18.125,0.125,8,756.5
8,0.5319,0,43,13,0,30,Mike,8467964,Comrie,Mike Comrie,C,EDM,-9,21,0.4883,5,10,20092010,0,0,17.1162,0.134,97,854.0465
22,0.5153,4,81,9,0,28,Richard,8460541,Park,Richard Park,R,NYI,-9,31,0.3827,0,1,20092010,1,1,22.1481,0.0616,146,945.0987
51,0.35,5,70,20,0,22,Daniel,8460621,Alfredsson,Daniel Alfredsson,R,OTT,8,71,1.0142,4,31,20092010,1,4,22.1285,0.119,168,1179.9285
28,0.4312,4,69,23,1,28,Tomas,8470039,Fleischmann,Tomas Fleischmann,L,WSH,9,51,0.7391,7,20,20092010,0,0,19.3043,0.19,121,962.1594
46,0.532,3,82,24,0,63,Vincent,8467329,Lecavalier,Vincent Lecavalier,C,TBL,-16,70,0.8536,5,25,20092010,0,0,24.7439,0.0813,295,1187.4268
2,0.5,1,82,4,0,239,Colton,8468778,Orr,Colton Orr,R,TOR,-4,6,0.0731,0,0,20092010,0,0,9.756,0.093,43,411.9878
4,0.0,0,22,0,0,4,Dustin,8471671,Kohn,Dustin Kohn,D,NYI,-2,4,0.1818,0,0,20092010,0,0,15.0454,0.0,7,695.6818
12,0.5,2,68,10,0,175,Chris,8467493,Neil,Chris Neil,R,OTT,-1,22,0.3235,1,1,20092010,0,0,15.2794,0.1,100,718.6911
9,0.4,0,61,5,0,20,Jonathan,8467357,Cheechoo,Jonathan Cheechoo,R,OTT,-13,14,0.2295,0,0,20092010,0,0,14.8032,0.0427,117,716.5737
31,0.0,1,82,10,0,70,Stephane,8462196,Robidas,Stephane Robidas,D,DAL,-10,41,0.5,7,19,20092010,0,0,29.2439,0.0502,199,1469.0487
9,0.0,0,81,2,0,190,Matt,8467931,Carkner,Matt Carkner,D,OTT,0,11,0.1358,0,0,20092010,0,0,22.4444,0.0229,87,1014.6666
6,0.0,1,43,2,0,10,Jordan,8472370,Hendry,Jordan Hendry,D,CHI,5,8,0.186,0,0,20092010,0,0,16.1627,0.0476,42,711.0465
11,0.0,1,81,6,1,50,Andrej,8471236,Meszaros,Andrej Meszaros,D,TBL,-14,17,0.2098,2,7,20092010,0,0,27.9259,0.0413,145,1210.9506
18,0.1666,2,59,15,1,32,Andrei,8470603,Kostitsyn,Andrei Kostitsyn,L,MTL,1,33,0.5593,6,9,20092010,0,0,20.8983,0.1102,136,959.322
14,0.0,0,78,1,0,100,Craig,8459004,Rivet,Craig Rivet,D,BUF,-6,15,0.1923,0,6,20092010,0,0,24.0641,0.0158,63,1093.1794
8,0.0,0,39,2,0,20,Jeff,8468113,Finger,Jeff Finger,D,TOR,-11,10,0.2564,0,0,20092010,0,0,18.7692,0.0689,29,827.282
34,0.4482,0,66,19,0,38,Mike,8467371,Ribeiro,Mike Ribeiro,C,DAL,-5,53,0.803,8,23,20092010,2,4,24.1969,0.1225,155,1172.1515
17,0.0,1,51,4,0,21,Jason,8474218,Demers,Jason Demers,D,SJS,5,21,0.4117,3,11,20092010,0,0,20.0,0.0769,52,925.647
3,0.5312,0,12,1,0,0,Casey,8475602,Wellman,Casey Wellman,C,MIN,-2,4,0.3333,0,1,20092010,0,0,15.0,0.0555,18,723.0833
9,0.4117,2,76,9,0,62,Ethan,8460504,Moreau,Ethan Moreau,L,EDM,-18,18,0.2368,0,1,20092010,3,4,19.2368,0.0629,143,864.3684
2,0.0,0,28,0,0,14,Brendan,8471705,Mikkelson,Brendan Mikkelson,D,ANA,-5,2,0.0714,0,0,20092010,0,0,19.8214,0.0,21,899.6428
2,0.0,0,4,0,0,2,Arturs,8473459,Kulda,Arturs Kulda,D,ATL,2,2,0.5,0,0,20092010,0,0,18.75,0.0,5,719.25
19,0.0,3,68,9,1,18,Sami,8465202,Salo,Sami Salo,D,VAN,14,28,0.4117,6,13,20092010,0,2,27.1911,0.0756,119,1240.5
9,0.0,0,68,2,0,68,Hal,8459628,Gill,Hal Gill,D,MTL,-10,11,0.1617,0,0,20092010,0,1,25.2352,0.0487,41,1100.6029
1,0.5,0,6,0,0,0,Nick,8473999,Palmieri,Nick Palmieri,R,NJD,0,1,0.1666,0,0,20092010,0,0,17.0,0.0,10,705.1666
13,0.1111,4,78,27,0,16,Guillaume,8471670,Latendresse,Guillaume Latendresse,L,"MTL, MIN",-3,40,0.5128,7,8,20092010,0,0,19.1923,0.1687,160,897.2179
0,0.2857,0,1,0,0,0,Brayden,8475170,Schenn,Brayden Schenn,C,LAK,-1,0,0.0,0,0,20092010,0,0,19.0,0.0,0,751.0
27,0.0,3,78,16,1,36,Shea,8470642,Weber,Shea Weber,D,NSH,0,43,0.5512,7,20,20092010,0,0,27.9615,0.072,222,1390.1538
9,0.3333,0,44,2,0,10,Fabian,8474552,Brunnstrom,Fabian Brunnstrom,L,DAL,-3,11,0.25,0,1,20092010,0,0,15.2727,0.0526,38,640.0909
3,0.0,1,42,2,0,45,Brendan,8459433,Witt,Brendan Witt,D,NYI,-18,5,0.119,0,0,20092010,0,0,19.738,0.08,25,914.6428
36,0.5,3,82,25,1,12,Andrew,8459596,Brunette,Andrew Brunette,L,MIN,-5,61,0.7439,12,25,20092010,0,0,21.7926,0.1937,129,1021.6219
3,0.548,0,18,1,0,0,Derek,8468001,MacKenzie,Derek MacKenzie,C,CBJ,3,4,0.2222,0,0,20092010,0,0,13.5,0.0714,14,521.5
2,0.5,1,9,3,0,0,Ryan,8472215,Vesce,Ryan Vesce,R,SJS,-1,5,0.5555,0,0,20092010,0,0,15.5555,0.15,20,657.1111
1,0.0,0,12,2,0,2,Cory,8473924,Murphy,Cory Murphy,D,NJD,-2,3,0.25,0,1,20092010,0,0,16.75,0.2222,9,746.3333
20,0.5255,3,65,17,0,38,Gilbert,8471680,Brule,Gilbert Brule,C,EDM,-8,37,0.5692,2,5,20092010,0,0,18.2461,0.1404,121,853.5846
27,0.3809,2,82,20,0,60,David,8474102,Perron,David Perron,L,STL,-10,47,0.5731,5,13,20092010,1,2,21.9756,0.1204,166,969.3048
17,0.2222,1,61,11,0,18,Trent,8467466,Hunter,Trent Hunter,R,NYI,3,28,0.459,3,6,20092010,0,0,19.1803,0.0691,159,910.7049
18,1.0,0,69,3,0,44,Jack,8474519,Hillen,Jack Hillen,D,NYI,-5,21,0.3043,1,5,20092010,0,1,24.5507,0.0384,78,1241.5652
7,0.0,1,82,3,1,39,Josh,8470324,Gorges,Josh Gorges,D,MTL,2,10,0.1219,0,3,20092010,0,0,28.6341,0.0576,52,1260.878
5,0.0,0,23,1,0,54,Frazer,8473712,McLaren,Frazer McLaren,L,SJS,6,6,0.2608,0,0,20092010,0,0,9.8695,0.0769,13,362.3913
6,0.4523,0,63,9,0,54,Darroll,8473932,Powe,Darroll Powe,C,PHI,0,15,0.238,0,0,20092010,0,0,17.7936,0.0873,103,725.1587
1,0.0,0,6,1,0,4,Mark,8471419,Mancari,Mark Mancari,R,BUF,3,2,0.3333,0,0,20092010,0,0,17.8333,0.0526,19,844.3333
10,0.0,0,54,2,0,12,Brett,8471321,Carson,Brett Carson,D,CAR,5,12,0.2222,0,2,20092010,0,0,23.5185,0.0476,42,1042.2037
0,0.554,0,10,1,0,2,Mark,8473914,Letestu,Mark Letestu,C,PIT,-2,1,0.1,0,0,20092010,0,0,12.7,0.1111,9,577.9
0,0.7272,0,1,0,0,0,Greg,8470203,Mauldin,Greg Mauldin,L,NYI,-1,0,0.0,0,0,20092010,0,0,20.0,0.0,2,602.0
14,0.5,1,79,15,0,61,Colby,8469474,Armstrong,Colby Armstrong,R,ATL,6,29,0.367,0,2,20092010,1,3,18.6455,0.1485,101,887.5569
0,0.0,0,15,0,0,24,Riley,8468786,Cote,Riley Cote,L,PHI,0,0,0.0,0,0,20092010,0,0,6.1333,0.0,7,181.6666
0,0.0,0,2,0,0,0,Danny,8470671,Irmen,Danny Irmen,C,MIN,-1,0,0.0,0,0,20092010,0,0,6.5,0.0,0,278.0
11,0.0,1,54,4,0,26,Alexandre,8470678,Picard,Alexandre Picard,D,"OTT, CAR",0,15,0.2777,1,5,20092010,0,0,22.7962,0.0563,71,1103.037
69,0.539,2,79,20,0,54,Joe,8466138,Thornton,Joe Thornton,C,SJS,17,89,1.1265,4,29,20092010,1,3,25.7468,0.1418,141,1191.3417
6,0.5429,0,61,4,0,30,Vladimir,8471743,Sobotka,Vladimir Sobotka,L,BOS,-7,10,0.1639,0,0,20092010,0,0,14.8688,0.0597,67,665.9672
0,0.0,0,3,0,0,2,Boyd,8465028,Kane,Boyd Kane,L,WSH,-1,0,0.0,0,0,20092010,0,0,10.3333,0.0,2,492.6666
6,0.4954,2,61,9,1,8,Andrew,8473682,Ebbett,Andrew Ebbett,C,"ANA, CHI, MIN",-8,15,0.2459,2,5,20092010,0,0,17.4754,0.125,72,761.9672
37,0.0,1,82,11,0,32,Tyler,8474574,Myers,Tyler Myers,D,BUF,13,48,0.5853,3,16,20092010,0,1,27.8658,0.1057,104,1424.3048
31,0.3333,5,77,18,1,54,Alex,8458529,Kovalev,Alex Kovalev,R,OTT,-8,49,0.6363,4,14,20092010,0,0,19.3116,0.109,165,1089.6363
0,0.0,0,43,1,0,84,David,8468626,Koci,David Koci,L,COL,-2,1,0.0232,0,0,20092010,0,0,5.0465,0.1666,6,183.0697
1,0.5714,0,6,0,0,0,David,8471976,Desharnais,David Desharnais,C,MTL,-1,1,0.1666,0,1,20092010,0,0,11.6666,0.0,2,506.6666
34,0.0,1,78,8,1,26,Brian,8467856,Rafalski,Brian Rafalski,D,DET,23,42,0.5384,5,19,20092010,0,0,28.6025,0.0597,134,1453.6282
32,0.5284,4,82,23,1,40,R.J.,8469469,Umberger,R.J. Umberger,C,CBJ,-16,55,0.6707,8,20,20092010,1,1,26.317,0.104,221,1150.1097
33,0.4782,4,80,19,2,34,Kyle,8473449,Okposo,Kyle Okposo,R,NYI,-22,52,0.65,4,22,20092010,0,1,23.775,0.0763,249,1232.375
23,0.3641,3,73,11,0,32,Patrick,8470649,O''Sullivan,Patrick O''Sullivan,C,EDM,-35,34,0.4657,3,12,20092010,1,1,21.726,0.0575,191,1051.2465
26,0.5809,5,67,25,0,26,Joe,8470794,Pavelski,Joe Pavelski,C,SJS,1,51,0.7611,3,13,20092010,1,2,25.8059,0.1096,228,1168.8656
2,0.0,0,39,0,0,58,Wade,8460502,Belak,Wade Belak,R,NSH,0,2,0.0512,0,0,20092010,0,0,6.3333,0.0,8,261.2564
27,0.44,2,80,10,0,32,Alex,8467338,Tanguay,Alex Tanguay,L,TBL,-2,37,0.4625,3,7,20092010,0,0,21.4375,0.1098,91,947.3125
20,0.0,0,70,4,0,42,Tom,8465012,Poti,Tom Poti,D,WSH,26,24,0.3428,2,6,20092010,0,0,25.5285,0.0579,69,1284.3571
0,0.0,0,4,0,0,0,John,8473562,McCarthy,John McCarthy,C,SJS,-3,0,0.0,0,0,20092010,0,0,13.25,0.0,3,547.75
3,0.0,0,36,0,0,11,Jeff,8469480,Woywitka,Jeff Woywitka,D,DAL,-6,3,0.0833,0,1,20092010,0,0,18.1666,0.0,44,846.0833
59,0.4997,2,81,20,0,50,Paul,8471669,Stastny,Paul Stastny,C,COL,2,79,0.9753,9,25,20092010,0,0,27.2098,0.1005,199,1283.679
19,0.4957,2,64,15,0,29,Daniel,8466149,Cleary,Daniel Cleary,R,DET,-3,34,0.5312,2,7,20092010,0,0,23.6406,0.1071,140,1033.8125
10,0.0,0,41,9,0,16,Dan,8475105,Sexton,Dan Sexton,R,ANA,-3,19,0.4634,2,3,20092010,0,0,18.439,0.0967,93,809.6341
38,0.5172,4,82,19,0,32,Matt,8470162,Stajan,Matt Stajan,C,"TOR, CGY",-6,57,0.6951,7,15,20092010,0,2,22.6951,0.1439,132,1134.9268
8,0.0,0,51,0,0,16,Andrew,8466333,Ference,Andrew Ference,D,BOS,-7,8,0.1568,0,0,20092010,0,0,25.4313,0.0,60,1182.3137
5,0.3333,0,22,3,0,4,PA,8469707,Parenteau,PA Parenteau,R,NYR,-2,8,0.3636,1,3,20092010,0,0,17.5909,0.0789,38,821.5909
4,0.5244,1,25,5,0,6,Logan,8474053,Couture,Logan Couture,C,SJS,4,9,0.36,1,1,20092010,0,0,15.32,0.119,42,615.56
3,1.0,0,50,3,0,54,Todd,8466292,Fedoruk,Todd Fedoruk,L,TBL,-12,6,0.12,0,0,20092010,0,0,12.16,0.1363,22,451.22
2,0.0,0,3,0,0,0,Jonas,8473510,Junland,Jonas Junland,D,STL,-3,2,0.6666,0,1,20092010,0,0,25.6666,0.0,7,1030.6666
5,0.4285,2,55,6,0,10,Ville,8474551,Leino,Ville Leino,L,"DET, PHI",-8,11,0.2,1,2,20092010,0,0,17.8181,0.0779,77,785.0
0,0.0,0,4,0,0,2,Jeff,8470004,Hoggan,Jeff Hoggan,R,PHX,-1,0,0.0,0,0,20092010,0,0,11.5,0.0,5,426.75
19,0.4379,3,81,16,0,49,Clarke,8470667,MacArthur,Clarke MacArthur,L,"BUF, ATL",-16,35,0.432,4,8,20092010,1,1,18.5802,0.124,129,881.5679
12,0.0,1,63,4,0,30,Steve,8470192,Eminger,Steve Eminger,D,ANA,1,16,0.2539,0,2,20092010,0,0,23.6507,0.0888,45,1168.746
0,0.5555,0,4,0,0,0,Brian,8465113,Willsie,Brian Willsie,R,COL,-1,0,0.0,0,0,20092010,0,0,16.75,0.0,2,665.25
33,0.0,1,82,4,1,48,Ryan,8470600,Suter,Ryan Suter,D,NSH,4,37,0.4512,2,17,20092010,0,0,28.5609,0.032,125,1438.5609
2,1.0,0,45,1,0,76,Eric,8468252,Godard,Eric Godard,R,PIT,2,3,0.0666,0,0,20092010,0,0,5.8888,0.0588,17,251.0888
1,0.0,0,8,1,0,6,Paul,8470085,Ranger,Paul Ranger,D,TBL,-2,2,0.25,0,0,20092010,0,0,26.0,0.0909,11,1219.25
0,0.0,0,2,0,0,0,Andrew,8471409,Gordon,Andrew Gordon,R,WSH,-2,0,0.0,0,0,20092010,0,0,8.0,0.0,0,401.0
2,0.4285,0,7,1,0,0,T.J.,8471753,Hensick,T.J. Hensick,C,COL,0,3,0.4285,0,1,20092010,0,0,14.8571,0.0769,13,566.7142
11,0.3725,1,66,5,0,20,Ryan,8471634,Shannon,Ryan Shannon,R,OTT,-12,16,0.2424,1,2,20092010,0,0,15.6969,0.0458,109,760.4696
4,0.0,0,49,0,0,24,Aaron,8470310,Rome,Aaron Rome,D,VAN,-2,4,0.0816,0,0,20092010,0,0,19.9795,0.0,49,910.7346
27,0.0,2,57,24,0,18,Marian,8466148,Hossa,Marian Hossa,R,CHI,24,51,0.8947,2,7,20092010,5,6,24.0701,0.1206,199,1123.5964
45,0.4897,4,82,25,2,50,Tomas,8469521,Plekanec,Tomas Plekanec,C,MTL,5,70,0.8536,3,24,20092010,1,1,27.1463,0.1157,216,1197.8536
15,0.0,0,81,2,0,80,Robyn,8467344,Regehr,Robyn Regehr,D,CGY,2,17,0.2098,0,3,20092010,0,1,29.0987,0.0256,78,1298.4567
18,0.4761,2,61,17,0,40,Blake,8471260,Comeau,Blake Comeau,L,NYI,-2,35,0.5737,0,3,20092010,1,4,19.918,0.1278,133,924.6721
4,0.4313,1,69,4,0,126,Rick,8471628,Rypien,Rick Rypien,C,VAN,-3,8,0.1159,0,0,20092010,0,0,11.1884,0.0655,61,434.2173
28,0.0,1,45,6,0,32,Andrei,8467496,Markov,Andrei Markov,D,MTL,11,34,0.7555,4,16,20092010,0,1,29.2888,0.0705,85,1428.2666
30,0.4747,2,82,24,0,22,John,8475166,Tavares,John Tavares,C,NYI,-15,54,0.6585,11,25,20092010,0,0,20.8048,0.129,186,1080.4146
15,0.4633,1,60,2,0,53,Gregory,8470169,Campbell,Gregory Campbell,C,FLA,-5,17,0.2833,0,0,20092010,0,0,21.9166,0.0238,84,923.8333
0,0.0,0,2,0,0,0,Andy,8471188,Wozniewski,Andy Wozniewski,D,BOS,0,0,0.0,0,0,20092010,0,0,15.0,0.0,1,557.0
2,0.0,0,14,1,0,0,Mikkel,8474571,Boedker,Mikkel Boedker,F,PHX,2,3,0.2142,0,0,20092010,0,0,11.6428,0.1428,7,522.9285
0,0.6111,0,6,2,0,2,Tim,8472379,Stapleton,Tim Stapleton,C,ATL,1,2,0.3333,1,1,20092010,0,0,14.6666,0.3333,6,712.6666
30,0.4183,3,76,18,0,36,T.J.,8471698,Oshie,T.J. Oshie,R,STL,-1,48,0.6315,1,15,20092010,1,1,25.5131,0.1139,158,1099.1184
0,0.3888,0,4,1,0,4,Kris,8470232,Newbury,Kris Newbury,C,DET,1,1,0.25,0,0,20092010,0,0,13.75,0.3333,3,521.0
20,0.0,3,81,12,2,83,Dion,8470602,Phaneuf,Dion Phaneuf,D,"CGY, TOR",1,32,0.395,5,16,20092010,0,0,28.0987,0.0533,225,1454.4444
13,0.0,0,81,2,0,36,Greg,8468636,Zanon,Greg Zanon,D,MIN,-10,15,0.1851,0,0,20092010,0,0,30.4567,0.0338,59,1342.1358
3,0.0,0,51,1,0,73,Garnet,8468090,Exelby,Garnet Exelby,D,TOR,-8,4,0.0784,0,0,20092010,0,0,14.5294,0.0714,14,605.7843
25,0.0,2,59,6,1,30,John-Michael,8468639,Liles,John-Michael Liles,D,COL,-2,31,0.5254,3,20,20092010,0,0,23.2203,0.0625,96,1107.9152
15,0.5416,1,79,15,0,106,Matt,8465951,Cooke,Matt Cooke,L,PIT,17,30,0.3797,2,3,20092010,0,1,18.8101,0.1428,105,887.2025
32,0.4358,3,82,24,2,41,Dustin,8470606,Brown,Dustin Brown,R,LAK,-6,56,0.6829,7,17,20092010,0,0,24.7195,0.0967,248,1155.4756
0,0.5357,0,14,0,0,10,Blair,8471767,Jones,Blair Jones,C,TBL,-5,0,0.0,0,0,20092010,0,0,18.8571,0.0,26,770.2857
3,0.0,0,17,1,0,8,Ville,8473385,Koistinen,Ville Koistinen,D,FLA,1,4,0.2352,0,1,20092010,0,0,10.5294,0.0833,12,470.0588
12,0.4876,0,70,7,0,44,Colin,8470662,Fraser,Colin Fraser,C,CHI,6,19,0.2714,0,0,20092010,0,0,15.2142,0.076,92,575.9857
4,0.525,0,41,4,0,47,Chris,8472263,Durno,Chris Durno,L,COL,3,8,0.1951,0,0,20092010,0,0,11.1219,0.1481,27,447.8048
0,0.0,0,3,0,0,0,Jakub,8471693,Kindl,Jakub Kindl,D,DET,-2,0,0.0,0,0,20092010,0,0,14.6666,0.0,1,649.6666
8,0.4949,0,63,2,0,40,Rod,8472355,Pelley,Rod Pelley,C,NJD,-4,10,0.1587,0,1,20092010,0,0,11.7936,0.027,74,471.9047
2,0.0,1,44,5,0,80,Troy,8470867,Bodie,Troy Bodie,R,ANA,-8,7,0.159,0,0,20092010,1,1,16.6363,0.0862,58,674.5454
32,0.5833,1,81,19,0,26,Alex,8468500,Frolov,Alex Frolov,L,LAK,-1,51,0.6296,5,13,20092010,0,0,23.8641,0.1043,182,1106.1604
0,0.0,0,3,0,0,2,Nathan,8470136,Oystrick,Nathan Oystrick,D,ANA,-1,0,0.0,0,0,20092010,0,0,16.3333,0.0,1,634.6666
32,0.0,1,76,6,0,66,Pavel,8465210,Kubina,Pavel Kubina,D,ATL,0,38,0.5,2,10,20092010,0,1,26.8157,0.0377,159,1357.5394
6,0.0,0,63,0,0,130,Krys,8467428,Barch,Krys Barch,R,DAL,0,6,0.0952,0,0,20092010,0,0,10.9365,0.0,29,422.6984
35,0.5072,3,79,17,0,26,David,8471276,Krejci,David Krejci,C,BOS,8,52,0.6582,6,14,20092010,0,2,21.9113,0.1089,156,1094.7848
35,0.0,1,82,8,1,83,Bryan,8459462,McCabe,Bryan McCabe,D,FLA,-4,43,0.5243,3,19,20092010,0,0,26.8536,0.0473,169,1399.5975
12,0.0,1,79,5,0,50,Luke,8474568,Schenn,Luke Schenn,D,TOR,2,17,0.2151,0,0,20092010,0,0,23.0126,0.0495,101,1012.6329
4,0.4763,0,70,4,0,32,Stephane,8459122,Yelle,Stephane Yelle,C,"CAR, COL",-6,8,0.1142,0,0,20092010,1,1,14.9428,0.1025,39,567.8142
21,0.0,0,80,5,0,39,Ron,8468493,Hainsey,Ron Hainsey,D,ATL,-6,26,0.325,0,5,20092010,0,2,26.7125,0.0413,121,1328.425
29,0.0,0,69,8,0,22,Alex,8471274,Goligoski,Alex Goligoski,D,PIT,7,37,0.5362,2,17,20092010,0,0,24.0,0.0816,98,1285.4492
20,0.0,1,82,8,0,88,Keith,8470054,Ballard,Keith Ballard,D,FLA,-7,28,0.3414,1,9,20092010,0,1,28.0121,0.0888,90,1344.439
0,0.2222,0,4,1,0,0,Dwight,8470131,Helminen,Dwight Helminen,C,SJS,-1,1,0.25,0,0,20092010,0,0,16.25,1.0,1,659.0
0,0.0,0,1,0,0,0,Dustin,8474138,Jeffrey,Dustin Jeffrey,L,PIT,0,0,0.0,0,0,20092010,0,0,10.0,0.0,0,515.0
31,0.0,4,78,6,0,14,Andy,8472382,Greene,Andy Greene,D,NJD,9,37,0.4743,4,15,20092010,0,1,31.3205,0.0697,86,1411.9871
14,0.0,0,81,5,0,54,Braydon,8470601,Coburn,Braydon Coburn,D,PHI,-6,19,0.2345,1,3,20092010,0,0,28.716,0.0409,122,1268.1728
1,0.0,0,16,2,0,12,Radek,8468101,Martinek,Radek Martinek,D,NYI,-1,3,0.1875,0,0,20092010,1,1,25.3125,0.0833,24,1367.8125
1,0.5312,0,9,0,0,2,Tim,8471636,Sestito,Tim Sestito,L,NJD,-2,1,0.1111,0,0,20092010,0,0,17.7777,0.0,7,736.3333
9,0.0,0,58,1,0,75,Steve,8458541,Staios,Steve Staios,D,"EDM, CGY",-27,10,0.1724,1,3,20092010,0,0,24.4137,0.0163,61,1122.2758
19,0.4,0,50,13,0,39,Chris,8470543,Kunitz,Chris Kunitz,L,PIT,3,32,0.64,2,7,20092010,1,1,19.46,0.0992,131,986.08
34,0.1,4,82,17,0,35,Steve,8460719,Sullivan,Steve Sullivan,L,NSH,2,51,0.6219,5,13,20092010,0,0,23.5609,0.1118,152,1075.3414
8,0.5224,0,69,6,0,73,Adam,8466216,Mair,Adam Mair,C,BUF,-2,14,0.2028,0,1,20092010,0,0,13.7681,0.0895,67,554.1594
9,0.4754,1,77,4,0,155,Zack,8470687,Stortini,Zack Stortini,R,EDM,3,13,0.1688,1,1,20092010,0,0,12.7142,0.0869,46,557.3636
49,0.5691,2,80,22,0,50,Mikko,8469459,Koivu,Mikko Koivu,C,MIN,-2,71,0.8875,8,28,20092010,1,1,26.1875,0.0894,246,1244.625
4,0.0,0,49,8,0,26,Ryan,8471323,Jones,Ryan Jones,L,"NSH, EDM",0,12,0.2448,2,2,20092010,0,0,14.1632,0.129,62,638.9591
34,0.5049,5,60,23,1,20,Jason,8469455,Spezza,Jason Spezza,C,OTT,0,57,0.95,11,24,20092010,0,0,21.0,0.1393,165,1143.7666
47,0.5076,1,78,12,0,60,Scott,8467351,Gomez,Scott Gomez,C,MTL,1,59,0.7564,5,19,20092010,0,0,25.6666,0.0666,180,1196.1153
2,0.0,0,9,0,0,4,Liam,8471324,Reddox,Liam Reddox,L,EDM,-2,2,0.2222,0,0,20092010,0,0,17.6666,0.0,11,751.6666
28,0.4826,1,82,21,0,57,Jordan,8473533,Staal,Jordan Staal,C,PIT,19,49,0.5975,1,5,20092010,2,3,23.5609,0.1076,195,1163.5
0,0.0,0,9,0,0,10,Alexandre,8471221,Picard,Alexandre Picard,L,CBJ,-3,0,0.0,0,0,20092010,0,0,10.2222,0.0,12,433.1111
0,0.0,0,2,0,0,0,Shawn,8470623,Belle,Shawn Belle,D,MTL,-2,0,0.0,0,0,20092010,0,0,14.0,0.0,1,638.0
13,0.0,0,81,10,0,61,Zach,8474567,Bogosian,Zach Bogosian,D,ATL,-18,23,0.2839,3,6,20092010,1,2,25.1728,0.0645,155,1284.5925
26,0.5004,1,76,12,1,6,Frans,8470144,Nielsen,Frans Nielsen,C,NYI,4,38,0.5,0,8,20092010,1,2,23.1973,0.0882,136,1032.9736
9,0.4,0,28,4,0,2,Brandon,8469666,Bochenski,Brandon Bochenski,R,TBL,-1,13,0.4642,1,4,20092010,0,0,16.25,0.093,43,736.3571
24,0.514,5,69,20,0,54,Brandon,8471273,Dubinsky,Brandon Dubinsky,C,NYR,9,44,0.6376,6,10,20092010,2,2,23.7826,0.1212,165,1173.3043
10,0.0,0,67,3,0,30,Johnny,8469665,Oduya,Johnny Oduya,D,"NJD, ATL",8,13,0.194,0,1,20092010,0,0,27.1492,0.0441,68,1275.5522
